Outlet_Id,Outlet Name,Outlet Class,Outlet Type,Employee_Code,Employee_Name,Warehouse Code,Warehouse Name
4460,حسام فراج,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
4468,الاماره,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
4494,ابن حلال,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
4497,هشام,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
4517,الروضه,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
4534,المصطفي,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
4545,رشوان,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
4823,المصطفي,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
4844,الشرقاوي,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
4922,ليندا,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
4937,الاسراء,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
4964,انور اسماعيل,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
4978,السلطان,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
5000,طيبه هايبر,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
5008,الشيخ,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
5009,ابو شنب,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
5026,حماده البيضه,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
5090,ماركت علاء,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
5106,البلوى,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
5107,نور المصطفى 2,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
5113,ماركت العرابه,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
5140,اسواق الزهراء,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
5146,جمعيتى,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
5153,الحاقن,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
5164,هايبر الجمله,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
4,ابو خالد,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
7,احمد حمدون,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
11,ارزاق,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
15,الاخلاص,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
21,البركة,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
62,خيرات بلدنا,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
80,بدران,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
98,السورى,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
127,اولاد نوفل,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
131,المامون,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
136,محمد جابر,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
141,ابو العينين,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
172,نورايه,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
197,اسواق حياة,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
202,الوكالة,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
213,الشناوي ماركت,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
225,قشطة ومربة,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
237,خير زمان,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
256,ماركت العمدة,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
262,مكه,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
275,ماركت المدينه,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
278,الفتح,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
291,احمد عميرة,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
348,الحاج / السيد,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
362,البان سوق الخير,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
368,ماركت سيف,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
413,ماركت تبارك,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
455,وائل,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
466,سلسبيل,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
475,ماركت حواس,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
496,رزق,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
518,ماركت هيما,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
543,ماركت خليل,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
554,سوبر ماركت الندي,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
560,اممحمد,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
576,أبو بدير للمواد الغذائية,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
599,أولاد سليم,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
604,بقاله محمود فتحي,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
618,محمد الوكيل,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
623,إيهاب الحفناوي,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
646,إحسان عبد الحميد,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
652,ايهاب خالد,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
684,محمد القلقلي,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
708,ماركت عباد الرحمن,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
713,محمد ربيع,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
762,ماركت الشهد,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
822,ماركت الزهراء,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
830,ماركت حافظ الشربينة,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
841,ماركت السقا,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
898,ماركت ياسين,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
902,بقاله محمد شفيق,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
1094,الجزيرة,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
1134,حمزة ماركت,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
1168,مينى ماركت نور,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
1185,سى عمر ماركت,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
1188,اغابى ماركت,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
1207,ماركت جوبا,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
1208,بقالة المغربى,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
1250,الروماني,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
1257,الراعي الصالح,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
1262,الهنا,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
1264,زين ماركت,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
1271,ماركت الامل,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
1277,سوبر ماركت القصير,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
1330,المينا,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
1341,المحبه,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
1360,شمس ماركت,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
1362,الياسمين,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
1366,نور الإسلام,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
1399,فاميلي,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
1412,النهيسي,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
1422,التعاونيه,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
1426,الاحياء ماركت,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
1440,اولاد عبد الفتاح,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
1455,ماركت ابو كريم,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
1458,س م السلام,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
1459,س م المناهري,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
1520,هايبر البازارر,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
1529,ام محمد الاجهورى,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
1542,س م باريس,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
1546,س م الهضبة,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
1568,التوب,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
1582,الحمد,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
1627,ماركت الرحمة,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
1632,ماركت الشجره الطيبه,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
1635,هايبر البركة,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
1645,الشيخ,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
1657,ماركت حمزه,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
1674,ماركت الرحمه,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
1682,الرحمة ماركت,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
1696,ماركت  الحبشى,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
1709,الشيخ الطيب,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
1713,ماركت الاسراء,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
1750,حمادة  صالح,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
1761,الإخلاص ما ركت,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
1783,المصطفى,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
1796,علاء صلاح,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
1806,رزق البنات,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
1822,رويال ماركت,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
1835,نجوم الكوثر,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
1841,البيدق,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
1880,متكاملة  السخاوى,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
1893,على وعمر,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
1898,ماركت بدر,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
1910,ماركت عمر,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
1917,الملاح,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
1951,بقاله فضل الملك ا/علي,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
1955,ماركت  ابراهيم يوسف,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
1960,خير زمان,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
1970,اسواق البركه,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
1998,التيكية,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
2006,الحرمين,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
2008,محمود الشيخ,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
2028,الوفاء والامل,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
2032,اللباان,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
2033,ابن المنوفيه,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
2079,فاتحة خير,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
2090,بست فرندز,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
2098,ماركت البقال,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
2118,ماركت محيى الجعبرى,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
2139,ماركت محمد الصفتى,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
2143,الموجي ماركت,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
2187,اولاد سلامة,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
2192,نجمة مبارك ٨,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
2202,كنزي,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
2244,ماركت رامى عبد الفتاح,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
2251,ماركت مالك,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
2258,خير زمان,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
2314,ماركت عباد الرحمن,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
2332,ماركت ابو الدهب,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
2373,السعيد حسن٢,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
2381,منظفات حسام حميد,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
2386,منظفات احمد يوسف,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
2431,الرحمه,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
2446,اسعار زمان,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
2457,خالد رخا,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
2462,ماركت ابو سيد,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
2516,ماركت كريم,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
2529,البركه ماركت,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
2536,ام ابراهيم,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
2553,وليدزهو,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
2578,ماركت احمد علي,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
2588,ماركت الاشعابي,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
2643,ماركت وسط البلد,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
2645,ماركت النور,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
2658,ما كت اى حاحة,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
2677,زيكو ماركت,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
2753,ماركت الرحمن,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
2761,ماركت الاسراء والمعراج,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
2792,ماركت ابوعلى,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
2815,ماركت ابو احمد,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
2830,ماركت العجايبى,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
2833,عباد الرحمن,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
2858,ماركت الطيب,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
2911,س.م مينا,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
2932,ماركت الفولى,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
2939,الراعى,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
2945,ماركت الشيخ,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
3116,ماركت الشروق,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
3145,سوبر ماركت ابو اشرف,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
3165,المصري,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
3176,التوابتي,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
3177,امان,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
3205,الامانه,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
3303,محمد عبدربه,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
3305,ماركت طارق رمزى,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
3306,ماركت محمد خضر,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
3329,باب رزق,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
3358,الدلجاوى,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
3387,ابوكريم ماركت,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
3389,ماركت ابو داوود,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
3432,شركه يحيى تونى,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
3442,اولاد النظامى,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
3517,الفاتح,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
3558,هايبر البشري,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
3571,جو,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
3601,الشهد ماركت,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
3639,جوجو,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
3644,ابو غزالة ماركت,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
3675,ابو جاسم للمنظفات,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
3679,الحمزة,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
3733,ماركت R m,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
3743,خير زمان,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
3747,جنه,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
3761,ماركت وسط البلد,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
3776,أبو يوسف,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
3780,ماركت  كا ندى,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
3782,ذكي ابو سمره,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
3784,ابو اسراء,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
3803,تسابيح,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
3825,المهندس للمنظفات 2,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
3828,اسواق يثرب ماركت,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
3847,عباد الرحمن,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
3850,مول شيخ العرب,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
3873,ماركت طيبة,تجزئه- بقالة,تجزئه,1,Mohamed Hussein,14856,DB 1
